workload,workload_class,comm_volume_gb,latency_sensitivity,network_config,available_bandwidth_gbps,network_congestion,network_grade,measured_latency_ms,throughput_gbps,run
XGBoost-distributed,sparse,0.9,medium,200Gbps-light,200,0.2,0,6.252856055517315,163.8460718030186,0
XGBoost-distributed,sparse,0.9,medium,200Gbps-light,200,0.2,0,6.343745361693038,145.42293609240616,1
XGBoost-distributed,sparse,0.9,medium,200Gbps-light,200,0.2,0,6.471992395544321,159.0302171323461,2
XGBoost-distributed,sparse,0.9,medium,200Gbps-light,200,0.2,0,6.358595111749006,146.28022741708602,3
XGBoost-distributed,sparse,0.9,medium,200Gbps-light,200,0.2,0,5.674380848344668,170.46898762272036,4
XGBoost-distributed,sparse,0.9,medium,200Gbps-moderate,200,0.4,0,8.05902915827099,111.3403050781679,0
XGBoost-distributed,sparse,0.9,medium,200Gbps-moderate,200,0.4,0,7.566197707113036,130.80417393038178,1
XGBoost-distributed,sparse,0.9,medium,200Gbps-moderate,200,0.4,0,7.439734554090559,135.76966035125724,2
XGBoost-distributed,sparse,0.9,medium,200Gbps-moderate,200,0.4,0,7.553953713347279,126.12856248584049,3
XGBoost-distributed,sparse,0.9,medium,200Gbps-moderate,200,0.4,0,7.780185075509435,125.7905993383905,4
XGBoost-distributed,sparse,0.9,medium,200Gbps-heavy,200,0.6,0,9.404944891556127,78.95812540113732,0
XGBoost-distributed,sparse,0.9,medium,200Gbps-heavy,200,0.6,0,9.68774901545008,73.58600028299858,1
XGBoost-distributed,sparse,0.9,medium,200Gbps-heavy,200,0.6,0,10.026082081038048,76.71543317458186,2
XGBoost-distributed,sparse,0.9,medium,200Gbps-heavy,200,0.6,0,9.557463908112004,73.63616400250552,3
XGBoost-distributed,sparse,0.9,medium,200Gbps-heavy,200,0.6,0,8.42934066298469,78.77742231935892,4
XGBoost-distributed,sparse,0.9,medium,100Gbps-moderate,100,0.4,0,17.728728995611778,63.76610058191052,0
XGBoost-distributed,sparse,0.9,medium,100Gbps-moderate,100,0.4,0,15.80507723868666,58.73812401980032,1
XGBoost-distributed,sparse,0.9,medium,100Gbps-moderate,100,0.4,0,15.838083372243904,62.626171752841,2
XGBoost-distributed,sparse,0.9,medium,100Gbps-moderate,100,0.4,0,14.886271112890464,65.34874413441058,3
XGBoost-distributed,sparse,0.9,medium,100Gbps-moderate,100,0.4,0,16.386190298347078,63.44729148339808,4
XGBoost-distributed,sparse,0.9,medium,InfiniBand-200Gbps,200,0.15,0,5.838138821876803,170.26678654463828,0
XGBoost-distributed,sparse,0.9,medium,InfiniBand-200Gbps,200,0.15,0,5.9050897573440375,178.04867221888273,1
XGBoost-distributed,sparse,0.9,medium,InfiniBand-200Gbps,200,0.15,0,5.611760832079835,162.19901588860216,2
XGBoost-distributed,sparse,0.9,medium,InfiniBand-200Gbps,200,0.15,0,5.741985318714971,191.06667406033455,3
XGBoost-distributed,sparse,0.9,medium,InfiniBand-200Gbps,200,0.15,0,5.358946465206284,150.04165638576683,4
XGBoost-distributed,sparse,0.9,medium,Ethernet-100Gbps,100,0.35,0,15.064494183150327,65.2646160496513,0
XGBoost-distributed,sparse,0.9,medium,Ethernet-100Gbps,100,0.35,0,15.070904661370472,66.2685566291242,1
XGBoost-distributed,sparse,0.9,medium,Ethernet-100Gbps,100,0.35,0,14.774658471879272,72.74728988073083,2
XGBoost-distributed,sparse,0.9,medium,Ethernet-100Gbps,100,0.35,0,13.745418414517056,60.69181547114272,3
XGBoost-distributed,sparse,0.9,medium,Ethernet-100Gbps,100,0.35,0,14.864267684068338,56.45541818199833,4
XGBoost-distributed,sparse,0.9,medium,Ethernet-50Gbps,50,0.5,0,34.84713092970925,28.32294033145604,0
XGBoost-distributed,sparse,0.9,medium,Ethernet-50Gbps,50,0.5,0,35.192964530207746,25.46140181143737,1
XGBoost-distributed,sparse,0.9,medium,Ethernet-50Gbps,50,0.5,0,32.94111662372008,23.767277183921045,2
XGBoost-distributed,sparse,0.9,medium,Ethernet-50Gbps,50,0.5,0,34.49672511271183,24.36456980648753,3
XGBoost-distributed,sparse,0.9,medium,Ethernet-50Gbps,50,0.5,0,37.40913948340506,26.11538212145025,4
LightGBM,sparse,0.7,medium,200Gbps-uncongested,200,0.0,0,3.228022321812519,203.94407645491208,0
LightGBM,sparse,0.7,medium,200Gbps-uncongested,200,0.0,0,3.5031140683466186,218.24238461634025,1
LightGBM,sparse,0.7,medium,200Gbps-uncongested,200,0.0,0,3.6880806837397127,183.7584929307541,2
LightGBM,sparse,0.7,medium,200Gbps-uncongested,200,0.0,0,3.279394468299014,179.87875425736615,3
LightGBM,sparse,0.7,medium,200Gbps-uncongested,200,0.0,0,3.3779751217346465,207.46173399114136,4
LightGBM,sparse,0.7,medium,200Gbps-light,200,0.2,0,5.021383746644853,159.0278268973757,0
LightGBM,sparse,0.7,medium,200Gbps-light,200,0.2,0,4.708630231252503,161.94250230078387,1
LightGBM,sparse,0.7,medium,200Gbps-light,200,0.2,0,4.585341786231098,186.7460956376931,2
LightGBM,sparse,0.7,medium,200Gbps-light,200,0.2,0,4.40051078941023,162.3646794098653,3
LightGBM,sparse,0.7,medium,200Gbps-light,200,0.2,0,5.269319847374279,160.087038010368,4
LightGBM,sparse,0.7,medium,200Gbps-moderate,200,0.4,0,6.093884476537626,116.56852394101989,0
LightGBM,sparse,0.7,medium,200Gbps-moderate,200,0.4,0,6.096852168207853,133.1793453568947,1
LightGBM,sparse,0.7,medium,200Gbps-moderate,200,0.4,0,5.4719370096984425,134.72096353244473,2
LightGBM,sparse,0.7,medium,200Gbps-moderate,200,0.4,0,5.714310055642778,117.44013763934962,3
LightGBM,sparse,0.7,medium,200Gbps-moderate,200,0.4,0,6.020300788677657,125.65011138979891,4
LightGBM,sparse,0.7,medium,200Gbps-heavy,200,0.6,0,6.918673949731209,82.95790506292443,0
LightGBM,sparse,0.7,medium,200Gbps-heavy,200,0.6,0,8.280624223599062,71.27568637060601,1
LightGBM,sparse,0.7,medium,200Gbps-heavy,200,0.6,0,7.590856322783206,75.7633140621017,2
LightGBM,sparse,0.7,medium,200Gbps-heavy,200,0.6,0,7.679654857797187,80.12254577546081,3
LightGBM,sparse,0.7,medium,200Gbps-heavy,200,0.6,0,7.278347207048771,83.12238262317487,4
LightGBM,sparse,0.7,medium,100Gbps-moderate,100,0.4,0,13.414784481607079,59.08366179970897,0
LightGBM,sparse,0.7,medium,100Gbps-moderate,100,0.4,0,12.747507327688822,53.79228980221841,1
LightGBM,sparse,0.7,medium,100Gbps-moderate,100,0.4,0,11.716254963481108,62.26755013382581,2
LightGBM,sparse,0.7,medium,100Gbps-moderate,100,0.4,0,13.217766697243807,61.70694407417117,3
LightGBM,sparse,0.7,medium,100Gbps-moderate,100,0.4,0,12.112083438252355,59.9965987460321,4
LightGBM,sparse,0.7,medium,InfiniBand-200Gbps,200,0.15,0,4.165558828634658,178.221408438433,0
LightGBM,sparse,0.7,medium,InfiniBand-200Gbps,200,0.15,0,4.63938551921736,163.8515714734701,1
LightGBM,sparse,0.7,medium,InfiniBand-200Gbps,200,0.15,0,4.338931065805384,173.61594392326785,2
LightGBM,sparse,0.7,medium,InfiniBand-200Gbps,200,0.15,0,4.346334238330825,169.1005964410888,3
LightGBM,sparse,0.7,medium,InfiniBand-200Gbps,200,0.15,0,4.909850299839241,166.64045046985444,4
LightGBM,sparse,0.7,medium,Ethernet-100Gbps,100,0.35,0,11.412878524948606,61.63278261069717,0
LightGBM,sparse,0.7,medium,Ethernet-100Gbps,100,0.35,0,12.053509983439906,64.05763429926587,1
LightGBM,sparse,0.7,medium,Ethernet-100Gbps,100,0.35,0,11.243772502147218,71.87078096781967,2
LightGBM,sparse,0.7,medium,Ethernet-100Gbps,100,0.35,0,12.445960730161733,61.87779745815873,3
LightGBM,sparse,0.7,medium,Ethernet-100Gbps,100,0.35,0,10.536531961855891,70.23907118715199,4
LightGBM,sparse,0.7,medium,Ethernet-50Gbps,50,0.5,0,26.407732660093746,26.58125119832554,0
LightGBM,sparse,0.7,medium,Ethernet-50Gbps,50,0.5,0,24.650248686722097,26.785194676598618,1
LightGBM,sparse,0.7,medium,Ethernet-50Gbps,50,0.5,0,25.687850877936434,26.46152823813305,2
LightGBM,sparse,0.7,medium,Ethernet-50Gbps,50,0.5,0,27.363263959932624,23.09212116120671,3
LightGBM,sparse,0.7,medium,Ethernet-50Gbps,50,0.5,0,26.787255040920417,26.3726369139134,4
CatBoost,sparse,1.1,medium,200Gbps-uncongested,200,0.0,0,5.3995322017643455,209.35060768755974,0
CatBoost,sparse,1.1,medium,200Gbps-uncongested,200,0.0,0,5.901876133536873,174.9721342126232,1
CatBoost,sparse,1.1,medium,200Gbps-uncongested,200,0.0,0,5.80540376769177,201.6696950003714,2
CatBoost,sparse,1.1,medium,200Gbps-uncongested,200,0.0,0,5.1297210807725975,178.71498198817616,3
CatBoost,sparse,1.1,medium,200Gbps-uncongested,200,0.0,0,5.3203045825549955,214.74640179079137,4
CatBoost,sparse,1.1,medium,200Gbps-light,200,0.2,0,7.4715757701705545,179.34278310716604,0
CatBoost,sparse,1.1,medium,200Gbps-light,200,0.2,0,6.973923202470849,159.8452614675705,1
CatBoost,sparse,1.1,medium,200Gbps-light,200,0.2,0,7.04866066787202,164.6544880975996,2
CatBoost,sparse,1.1,medium,200Gbps-light,200,0.2,0,7.8529801222533795,154.61424904088253,3
CatBoost,sparse,1.1,medium,200Gbps-light,200,0.2,0,6.540407876170462,162.54653627899512,4
CatBoost,sparse,1.1,medium,200Gbps-moderate,200,0.4,0,9.87908748350399,123.8812296476323,0
CatBoost,sparse,1.1,medium,200Gbps-moderate,200,0.4,0,10.265343930617155,109.71788467536913,1
CatBoost,sparse,1.1,medium,200Gbps-moderate,200,0.4,0,9.996784152537083,131.44807211978855,2
CatBoost,sparse,1.1,medium,200Gbps-moderate,200,0.4,0,8.80820229093435,123.06865752882217,3
CatBoost,sparse,1.1,medium,200Gbps-moderate,200,0.4,0,9.424249007471877,119.2173823382242,4
CatBoost,sparse,1.1,medium,200Gbps-heavy,200,0.6,0,12.021820578653024,76.88173718967326,0
CatBoost,sparse,1.1,medium,200Gbps-heavy,200,0.6,0,11.417184191510962,80.21857547192337,1
CatBoost,sparse,1.1,medium,200Gbps-heavy,200,0.6,0,11.174039264636725,73.05071917513482,2
CatBoost,sparse,1.1,medium,200Gbps-heavy,200,0.6,0,12.217793785340515,72.64771817498459,3
CatBoost,sparse,1.1,medium,200Gbps-heavy,200,0.6,0,12.21007721000984,82.96058427426529,4
CatBoost,sparse,1.1,medium,100Gbps-moderate,100,0.4,0,17.667432947751276,56.74768966878886,0
CatBoost,sparse,1.1,medium,100Gbps-moderate,100,0.4,0,20.490398739274315,55.290405450529526,1
CatBoost,sparse,1.1,medium,100Gbps-moderate,100,0.4,0,18.886952910462604,62.21789228760911,2
CatBoost,sparse,1.1,medium,100Gbps-moderate,100,0.4,0,20.09331699627907,58.79261334698642,3
CatBoost,sparse,1.1,medium,100Gbps-moderate,100,0.4,0,18.75826651099148,66.82737533615284,4
CatBoost,sparse,1.1,medium,InfiniBand-200Gbps,200,0.15,0,7.5895084275465186,183.3124694906324,0
CatBoost,sparse,1.1,medium,InfiniBand-200Gbps,200,0.15,0,7.012208238249019,159.0075861856834,1
CatBoost,sparse,1.1,medium,InfiniBand-200Gbps,200,0.15,0,6.692496215484402,177.1061918316143,2
CatBoost,sparse,1.1,medium,InfiniBand-200Gbps,200,0.15,0,7.128493519499711,189.06174086407142,3
CatBoost,sparse,1.1,medium,InfiniBand-200Gbps,200,0.15,0,7.209507722736006,149.55810789606647,4
CatBoost,sparse,1.1,medium,Ethernet-100Gbps,100,0.35,0,19.222237326729424,59.81008473796505,0
CatBoost,sparse,1.1,medium,Ethernet-100Gbps,100,0.35,0,17.91111998117632,66.30104107250881,1
CatBoost,sparse,1.1,medium,Ethernet-100Gbps,100,0.35,0,20.083934670847665,81.17157649122788,2
CatBoost,sparse,1.1,medium,Ethernet-100Gbps,100,0.35,0,18.81570904325423,64.04737758265398,3
CatBoost,sparse,1.1,medium,Ethernet-100Gbps,100,0.35,0,18.74976834114191,69.61580821454396,4
CatBoost,sparse,1.1,medium,Ethernet-50Gbps,50,0.5,0,42.279815648216974,28.590422711824644,0
CatBoost,sparse,1.1,medium,Ethernet-50Gbps,50,0.5,0,43.46304264670027,25.995486178182787,1
CatBoost,sparse,1.1,medium,Ethernet-50Gbps,50,0.5,0,44.39944663527325,25.84317322122891,2
CatBoost,sparse,1.1,medium,Ethernet-50Gbps,50,0.5,0,44.771161231477684,23.765493626906153,3
CatBoost,sparse,1.1,medium,Ethernet-50Gbps,50,0.5,0,41.769273575506574,22.79969153405661,4
RandomForest,sparse,0.5,low,200Gbps-uncongested,200,0.0,0,2.4950563025659456,212.46298405619385,0
RandomForest,sparse,0.5,low,200Gbps-uncongested,200,0.0,0,2.4972867268251813,226.7918789335606,1
RandomForest,sparse,0.5,low,200Gbps-uncongested,200,0.0,0,2.4407231422327826,210.69986648948017,2
RandomForest,sparse,0.5,low,200Gbps-uncongested,200,0.0,0,2.30814198289315,193.80640476040958,3
RandomForest,sparse,0.5,low,200Gbps-uncongested,200,0.0,0,2.5263107614216036,213.58563377189031,4
RandomForest,sparse,0.5,low,200Gbps-light,200,0.2,0,2.7904050708873966,159.08352957621676,0
RandomForest,sparse,0.5,low,200Gbps-light,200,0.2,0,2.6170979557922687,155.4300262296754,1
RandomForest,sparse,0.5,low,200Gbps-light,200,0.2,0,2.9581108971780954,167.36262420616407,2
RandomForest,sparse,0.5,low,200Gbps-light,200,0.2,0,2.9029262984377695,160.63710319591627,3
RandomForest,sparse,0.5,low,200Gbps-light,200,0.2,0,2.8330314042979357,151.54788941473987,4
RandomForest,sparse,0.5,low,200Gbps-moderate,200,0.4,0,3.335260438802166,124.04134026613814,0
RandomForest,sparse,0.5,low,200Gbps-moderate,200,0.4,0,3.30193663078009,114.95006551039123,1
RandomForest,sparse,0.5,low,200Gbps-moderate,200,0.4,0,2.875682049044184,130.5326660328355,2
RandomForest,sparse,0.5,low,200Gbps-moderate,200,0.4,0,3.1454998239830205,111.71735266518604,3
RandomForest,sparse,0.5,low,200Gbps-moderate,200,0.4,0,3.3343984574861416,116.23667865677635,4
RandomForest,sparse,0.5,low,200Gbps-heavy,200,0.6,0,3.804773663133423,83.94883807729087,0
RandomForest,sparse,0.5,low,200Gbps-heavy,200,0.6,0,3.736777660929774,71.25788344831659,1
RandomForest,sparse,0.5,low,200Gbps-heavy,200,0.6,0,3.8322359739223475,81.67200339989668,2
RandomForest,sparse,0.5,low,200Gbps-heavy,200,0.6,0,3.546566141835403,80.91768619099041,3
RandomForest,sparse,0.5,low,200Gbps-heavy,200,0.6,0,3.292379376868956,82.61537799347629,4
RandomForest,sparse,0.5,low,100Gbps-moderate,100,0.4,0,6.113581447558512,53.50718262795104,0
RandomForest,sparse,0.5,low,100Gbps-moderate,100,0.4,0,5.9547084653789994,65.34090419995164,1
RandomForest,sparse,0.5,low,100Gbps-moderate,100,0.4,0,6.242522539141972,67.36189300759919,2
RandomForest,sparse,0.5,low,100Gbps-moderate,100,0.4,0,6.272642106633536,51.804681803553855,3
RandomForest,sparse,0.5,low,100Gbps-moderate,100,0.4,0,6.085495053532171,65.9318957760333,4
RandomForest,sparse,0.5,low,InfiniBand-200Gbps,200,0.15,0,2.7130607959852213,162.54329276772782,0
RandomForest,sparse,0.5,low,InfiniBand-200Gbps,200,0.15,0,2.756252491815811,176.8242452118786,1
RandomForest,sparse,0.5,low,InfiniBand-200Gbps,200,0.15,0,2.887144369361665,189.6995895265438,2
RandomForest,sparse,0.5,low,InfiniBand-200Gbps,200,0.15,0,2.685187880458524,151.96575146928427,3
RandomForest,sparse,0.5,low,InfiniBand-200Gbps,200,0.15,0,2.6778465600026773,173.53981488952724,4
RandomForest,sparse,0.5,low,Ethernet-100Gbps,100,0.35,0,5.948825335559184,60.022815242545775,0
RandomForest,sparse,0.5,low,Ethernet-100Gbps,100,0.35,0,6.3574337129843395,64.74700777183365,1
RandomForest,sparse,0.5,low,Ethernet-100Gbps,100,0.35,0,6.260249061066121,61.055824259559635,2
RandomForest,sparse,0.5,low,Ethernet-100Gbps,100,0.35,0,6.177999776810697,60.19398764980481,3
RandomForest,sparse,0.5,low,Ethernet-100Gbps,100,0.35,0,6.528187003476496,70.38329654056352,4
RandomForest,sparse,0.5,low,Ethernet-50Gbps,50,0.5,0,12.409832516048178,23.14097827961518,0
RandomForest,sparse,0.5,low,Ethernet-50Gbps,50,0.5,0,12.648856954528267,23.6999521311862,1
RandomForest,sparse,0.5,low,Ethernet-50Gbps,50,0.5,0,13.61483732533862,22.10070956060294,2
RandomForest,sparse,0.5,low,Ethernet-50Gbps,50,0.5,0,13.041697393371368,22.992085255837004,3
RandomForest,sparse,0.5,low,Ethernet-50Gbps,50,0.5,0,13.81356165095631,25.1386886740725,4
Stencil-3D,memory,3.5,high,200Gbps-uncongested,200,0.0,1,16.473124649247953,202.8291339542304,0
Stencil-3D,memory,3.5,high,200Gbps-uncongested,200,0.0,1,16.622709888658342,195.65351823478315,1
Stencil-3D,memory,3.5,high,200Gbps-uncongested,200,0.0,1,18.519795487315644,221.44737682864556,2
Stencil-3D,memory,3.5,high,200Gbps-uncongested,200,0.0,1,15.979361736023781,213.2757186860668,3
Stencil-3D,memory,3.5,high,200Gbps-uncongested,200,0.0,1,17.783175766777482,181.6277873799581,4
Stencil-3D,memory,3.5,high,200Gbps-light,200,0.2,1,30.24212084480992,179.68552855568066,0
Stencil-3D,memory,3.5,high,200Gbps-light,200,0.2,1,27.422084571007264,148.25596389101742,1
Stencil-3D,memory,3.5,high,200Gbps-light,200,0.2,1,30.531026788993863,163.47513997856828,2
Stencil-3D,memory,3.5,high,200Gbps-light,200,0.2,1,29.853829061932416,164.35954196992637,3
Stencil-3D,memory,3.5,high,200Gbps-light,200,0.2,1,29.62027361560607,143.02115675761814,4
Stencil-3D,memory,3.5,high,200Gbps-moderate,200,0.4,1,43.16344451553228,131.22806392730664,0
Stencil-3D,memory,3.5,high,200Gbps-moderate,200,0.4,1,40.545194763141744,119.58262128178691,1
Stencil-3D,memory,3.5,high,200Gbps-moderate,200,0.4,1,37.8756584420244,124.93684565777122,2
Stencil-3D,memory,3.5,high,200Gbps-moderate,200,0.4,1,42.18878967539034,119.40296623680662,3
Stencil-3D,memory,3.5,high,200Gbps-moderate,200,0.4,1,43.32142778879694,116.79285858259257,4
Stencil-3D,memory,3.5,high,200Gbps-heavy,200,0.6,1,54.47411481834609,73.47414823237047,0
Stencil-3D,memory,3.5,high,200Gbps-heavy,200,0.6,1,52.91612772534534,78.88413274942185,1
Stencil-3D,memory,3.5,high,200Gbps-heavy,200,0.6,1,53.57533958841411,77.6350276554665,2
Stencil-3D,memory,3.5,high,200Gbps-heavy,200,0.6,1,52.63025447679746,85.28670189722564,3
Stencil-3D,memory,3.5,high,200Gbps-heavy,200,0.6,1,51.821559576651694,69.71790655527245,4
Stencil-3D,memory,3.5,high,100Gbps-moderate,100,0.4,1,89.20727773209256,66.63097957771433,0
Stencil-3D,memory,3.5,high,100Gbps-moderate,100,0.4,1,76.73095378960588,63.310597465176926,1
Stencil-3D,memory,3.5,high,100Gbps-moderate,100,0.4,1,79.96826754266053,61.26473863358909,2
Stencil-3D,memory,3.5,high,100Gbps-moderate,100,0.4,1,83.23802865415692,58.87484255848165,3
Stencil-3D,memory,3.5,high,100Gbps-moderate,100,0.4,1,78.81658613724332,56.68540294888195,4
Stencil-3D,memory,3.5,high,InfiniBand-200Gbps,200,0.15,1,24.868121496855192,158.68721796806597,0
Stencil-3D,memory,3.5,high,InfiniBand-200Gbps,200,0.15,1,25.974471649624405,160.26566414809378,1
Stencil-3D,memory,3.5,high,InfiniBand-200Gbps,200,0.15,1,26.95079416522,190.22654771256862,2
Stencil-3D,memory,3.5,high,InfiniBand-200Gbps,200,0.15,1,25.30614400004575,173.25590120728114,3
Stencil-3D,memory,3.5,high,InfiniBand-200Gbps,200,0.15,1,26.713151678769997,176.41923088450213,4
Stencil-3D,memory,3.5,high,Ethernet-100Gbps,100,0.35,1,76.33862385200025,68.86194857547055,0
Stencil-3D,memory,3.5,high,Ethernet-100Gbps,100,0.35,1,77.88355162060576,58.564155403898056,1
Stencil-3D,memory,3.5,high,Ethernet-100Gbps,100,0.35,1,79.35476213448801,69.61391235378706,2
Stencil-3D,memory,3.5,high,Ethernet-100Gbps,100,0.35,1,73.14741673032678,65.19727674432752,3
Stencil-3D,memory,3.5,high,Ethernet-100Gbps,100,0.35,1,78.64815650952937,63.91156813818732,4
Stencil-3D,memory,3.5,high,Ethernet-50Gbps,50,0.5,1,198.07364620092565,29.72774498923872,0
Stencil-3D,memory,3.5,high,Ethernet-50Gbps,50,0.5,1,180.60047308192216,22.23791079369245,1
Stencil-3D,memory,3.5,high,Ethernet-50Gbps,50,0.5,1,190.84399802997746,26.443125010252288,2
Stencil-3D,memory,3.5,high,Ethernet-50Gbps,50,0.5,1,185.8182726091251,27.90652132664207,3
Stencil-3D,memory,3.5,high,Ethernet-50Gbps,50,0.5,1,175.40617107193722,26.385837246063222,4
Matrix-multiply,memory,2.2,medium,200Gbps-uncongested,200,0.0,1,10.416773973225203,227.51004649931676,0
Matrix-multiply,memory,2.2,medium,200Gbps-uncongested,200,0.0,1,11.812386176018034,187.73349459546645,1
Matrix-multiply,memory,2.2,medium,200Gbps-uncongested,200,0.0,1,10.447015210205352,213.75340619167682,2
Matrix-multiply,memory,2.2,medium,200Gbps-uncongested,200,0.0,1,10.53425599864821,199.27342051308418,3
Matrix-multiply,memory,2.2,medium,200Gbps-uncongested,200,0.0,1,10.755823858689771,169.28522950083752,4
Matrix-multiply,memory,2.2,medium,200Gbps-light,200,0.2,1,15.02865716358148,151.1714844919786,0
Matrix-multiply,memory,2.2,medium,200Gbps-light,200,0.2,1,14.66825725268767,178.47848964440084,1
Matrix-multiply,memory,2.2,medium,200Gbps-light,200,0.2,1,14.094228214262667,170.40902639037412,2
Matrix-multiply,memory,2.2,medium,200Gbps-light,200,0.2,1,14.829295452777838,156.4190698432533,3
Matrix-multiply,memory,2.2,medium,200Gbps-light,200,0.2,1,15.633385117148258,164.3526565704818,4
Matrix-multiply,memory,2.2,medium,200Gbps-moderate,200,0.4,1,19.887604362546227,129.29457274111547,0
Matrix-multiply,memory,2.2,medium,200Gbps-moderate,200,0.4,1,19.01562959047706,114.1225273487256,1
Matrix-multiply,memory,2.2,medium,200Gbps-moderate,200,0.4,1,18.286817362019317,112.07605891220203,2
Matrix-multiply,memory,2.2,medium,200Gbps-moderate,200,0.4,1,22.187112774468396,131.94892397507317,3
Matrix-multiply,memory,2.2,medium,200Gbps-moderate,200,0.4,1,18.02972302485748,107.30440361526173,4
Matrix-multiply,memory,2.2,medium,200Gbps-heavy,200,0.6,1,24.20220501433533,83.50249470321899,0
Matrix-multiply,memory,2.2,medium,200Gbps-heavy,200,0.6,1,24.281395938216814,78.36828292125634,1
Matrix-multiply,memory,2.2,medium,200Gbps-heavy,200,0.6,1,23.484570649801263,82.09842895461989,2
Matrix-multiply,memory,2.2,medium,200Gbps-heavy,200,0.6,1,23.734307165639585,65.79647761441578,3
Matrix-multiply,memory,2.2,medium,200Gbps-heavy,200,0.6,1,23.36127192090236,74.550998820734,4
Matrix-multiply,memory,2.2,medium,100Gbps-moderate,100,0.4,1,39.010662704530134,74.32924321249637,0
Matrix-multiply,memory,2.2,medium,100Gbps-moderate,100,0.4,1,39.382435251600704,58.49505750637249,1
Matrix-multiply,memory,2.2,medium,100Gbps-moderate,100,0.4,1,40.45426462296383,62.31690185860422,2
Matrix-multiply,memory,2.2,medium,100Gbps-moderate,100,0.4,1,39.48416708114712,62.91288284743522,3
Matrix-multiply,memory,2.2,medium,100Gbps-moderate,100,0.4,1,42.64839478355712,54.5717355104356,4
Matrix-multiply,memory,2.2,medium,InfiniBand-200Gbps,200,0.15,1,14.295553647382999,157.40121663225108,0
Matrix-multiply,memory,2.2,medium,InfiniBand-200Gbps,200,0.15,1,14.352726115365924,157.5058634437891,1
Matrix-multiply,memory,2.2,medium,InfiniBand-200Gbps,200,0.15,1,13.67342063307848,165.98677716636448,2
Matrix-multiply,memory,2.2,medium,InfiniBand-200Gbps,200,0.15,1,14.646200150714325,182.4909804376168,3
Matrix-multiply,memory,2.2,medium,InfiniBand-200Gbps,200,0.15,1,13.095031324063315,170.74710390959794,4
Matrix-multiply,memory,2.2,medium,Ethernet-100Gbps,100,0.35,1,35.227622726190475,58.455774464488265,0
Matrix-multiply,memory,2.2,medium,Ethernet-100Gbps,100,0.35,1,36.127127066119556,63.39588950002973,1
Matrix-multiply,memory,2.2,medium,Ethernet-100Gbps,100,0.35,1,40.955038895963014,67.25139109187562,2
Matrix-multiply,memory,2.2,medium,Ethernet-100Gbps,100,0.35,1,34.007671165614816,62.0631751783111,3
Matrix-multiply,memory,2.2,medium,Ethernet-100Gbps,100,0.35,1,38.38865894770798,75.85990241892361,4
Matrix-multiply,memory,2.2,medium,Ethernet-50Gbps,50,0.5,1,79.12272795522753,21.24015122972191,0
Matrix-multiply,memory,2.2,medium,Ethernet-50Gbps,50,0.5,1,93.97680348792564,25.779228354741807,1
Matrix-multiply,memory,2.2,medium,Ethernet-50Gbps,50,0.5,1,82.20655466771875,26.06925817224487,2
Matrix-multiply,memory,2.2,medium,Ethernet-50Gbps,50,0.5,1,74.61202143391185,25.00675101319432,3
Matrix-multiply,memory,2.2,medium,Ethernet-50Gbps,50,0.5,1,87.34610660206013,26.84854027907566,4
FFT,memory,4.1,high,200Gbps-uncongested,200,0.0,1,19.00464516494155,201.37099458245373,0
FFT,memory,4.1,high,200Gbps-uncongested,200,0.0,1,19.093202888954025,204.0861400907891,1
FFT,memory,4.1,high,200Gbps-uncongested,200,0.0,1,19.123310565994043,193.47038657343646,2
FFT,memory,4.1,high,200Gbps-uncongested,200,0.0,1,19.022743379238296,210.41817986917852,3
FFT,memory,4.1,high,200Gbps-uncongested,200,0.0,1,20.878820697825276,196.24607088068137,4
FFT,memory,4.1,high,200Gbps-light,200,0.2,1,34.098271197478375,141.45802989269063,0
FFT,memory,4.1,high,200Gbps-light,200,0.2,1,33.5232553133283,159.35738090186567,1
FFT,memory,4.1,high,200Gbps-light,200,0.2,1,38.492902305780994,145.7668220700907,2
FFT,memory,4.1,high,200Gbps-light,200,0.2,1,36.52473519387318,172.75979230036234,3
FFT,memory,4.1,high,200Gbps-light,200,0.2,1,34.51075091291413,182.5103421976977,4
FFT,memory,4.1,high,200Gbps-moderate,200,0.4,1,48.940800256457905,123.73592827841212,0
FFT,memory,4.1,high,200Gbps-moderate,200,0.4,1,47.91926093122739,131.74626127121883,1
FFT,memory,4.1,high,200Gbps-moderate,200,0.4,1,50.68097101091287,113.99349804003636,2
FFT,memory,4.1,high,200Gbps-moderate,200,0.4,1,44.877589747350626,118.05138588100169,3
FFT,memory,4.1,high,200Gbps-moderate,200,0.4,1,46.124907355060344,119.3901640836926,4
FFT,memory,4.1,high,200Gbps-heavy,200,0.6,1,65.90035124312388,77.07326940744454,0
FFT,memory,4.1,high,200Gbps-heavy,200,0.6,1,61.92766475183835,80.37134550277372,1
FFT,memory,4.1,high,200Gbps-heavy,200,0.6,1,64.69325110176493,65.61990826249853,2
FFT,memory,4.1,high,200Gbps-heavy,200,0.6,1,60.1779392708821,81.35221563058863,3
FFT,memory,4.1,high,200Gbps-heavy,200,0.6,1,65.7844246914515,76.85182433596029,4
FFT,memory,4.1,high,100Gbps-moderate,100,0.4,1,87.07750067018945,62.97461494063746,0
FFT,memory,4.1,high,100Gbps-moderate,100,0.4,1,93.04103227243938,54.28960003636627,1
